created_at;full_text_processed;label
31/10/2024;actually israel a right to defend it an occupying power palestinian the right of resistance including violent resistance under international law and an occupying power israel barred from harming the people whose land it occupies and;0
09/03/2024;according to the international law the israeli the legal right to selfdefense they occupier and the owner of the land the right to resist the occupier;0
20/05/2024;youre wrong again israel the terrorist breaking un resolution and international law law give israel the right to carry out collective punishment and a genocide palestinian on the other hand the le;0
02/09/2024;israel the right to militarily defend in gaza under international law it the occupying power every single time you make;0
03/11/2023;international law say that israel right to selfdefense long it occupies palestine;0
06/02/2025;for starter israel right whatsoever to kill a single palestinian or even one iof militant anywhere in palestine armed resistance legal decade of israeli settlement and occupation;0
06/11/2023;correction israel doesnt the right to selfdefence against a nonstate actor under it occupation art of un charter and party engaging in war must adhere to ihl principle protecting civilian there justification for genocide;0
04/11/2023;til that under international law israel an occupying force in gaza the right to defend gazans an occupied people facing genocide the right to defend sending weapon to a government commiting human right violation illegal;0
13/01/2024;israel a right of selfdefence under international law un special rapporteur explains israel cannot claim the right of selfdefence against a threat that emanates from the territory that it occupies;0
26/01/2024;under international law israel an occupying force the right to defend against those it occupies;0
24/10/2023;according to international law the people of palestine a legal right to armed resistance against occupation;0
02/12/2023;israeli right according to any law in the world to defend they simply an occupying force in palestine only the law of gang allows this while the palestinian the full right to armed resista;0
02/12/2023;israeli right according to any law in the world to defend they simply an occupying force in palestine only the law of gang allows this while the palestinian the full right to armed resist;0
15/11/2023;israel actually the right to defend it the one occupied great explanation of the law;0
04/11/2023;israel right of selfdefence under article of un charter to wage a war on gaza it already occupies the gaza strip the international court warned in wall case that article self defence apply to territory under israel effective control;0
06/04/2025;u weapon to israel made gaza child fly to the cloud time to pray for gaza over now it time to ask forgiveness for gazagenocide gaza_the bombard;0
03/04/2025;pray for the palestinian pray for peace pray for the end of israel terrorism;0
06/04/2025;we helpless weve choice but to pray for allah wrath upon israel;0
04/04/2025;inshallah syria will rise up inshallah the entire region will i know how or when but i pray for it israel must stopped;0
05/04/2025;israel a terrorist state pray for palestine;0
03/04/2025;my god i pray everyday israel suffer a worse fate for theyve done same with our socalled leader;0
04/04/2025;damn you israel i pray for retribution with the end of israel jew the st century nazi;0
04/04/2025;ceasefire isnt i considered a solution in gaza i only pray for destruction falling and horrific death to israel kind of peace deal we going to see again they killed and bombed thousand and thousand of woman and child after all this they gonfree;0
06/04/2025;please pray for gaza innocent people israel destroy gaza city where humanity gaza need help gaza calling for help;0
04/04/2025;such a beautiful starry night in lahoremakes me pray for the downfall and destruction of israel and it doggy america;0
06/04/2025;praying and wishing for israel downfall i pray it disappears from the face of the earth and all the monster involved disappears with it;0
24/03/2025;yes they and this why there group of hundred of thousand of israeli that make fun of dead child on telegram ive never seen anything quite like it jew could pray just fine for century in the holy land pre zionism;0
03/04/2025;there war in gaza only israel bombing they already destroyed killing defenseless;0
07/10/2024;pray for the palestinian hostage held by israel that sodomised to death in their dungeon pray for the child that israel kidnaps and rape;0
01/10/2024;pray for israel yes pray for israel to stop committing genocide and stealing people land;0
06/04/2025;if anybody need a chip inserted in their brain named fafo satanyahuhu trump should order elon to implant one with delay in his sick mind so the gaza killing stop;0
06/04/2025;i just pledged my support to for justice dignity and peace in gaza join me in standing with the people of palestine to help them rebuild their life and future add voice today standwithgaza justiceforgaza;0
06/04/2025;taking a position on gaza taking a position on gaza one you to live with for the rest of life;0
06/04/2025;the child of gaza stand proof of a world that looked away dont look away;0
06/04/2025;i just donated to a family in gaza struggling to survive the war every little bit help them get food and water please consider helping too share and donate if you can one love free free palestine free free gaza lt;0
06/04/2025;ousman noor instruction how to stop gaza genocide weve launched a caign to estbalish an international armed force to stop the gaza genocide we instagram;0
06/04/2025;reminder to if i feel life hard please remember there people in gaza suffering more than me i still stand today god mercy my power or resilience i weak and that me i human;0
20/01/2025;suspension for gaza the highest honor repost from on instagram;0
06/04/2025;please dont stop talking about gaza;0
06/04/2025;salute to the courage of this lady for expressing in this big forum at microsoft israeliwarcrimes gaza gazaholocaust;0
06/04/2025;the idf crime against humanity stoptradewithsettlements endisraeliimpunity sanctionisrael aparthiedisrael israelinewnazism stoparmingisrael israelterroriststate endzionism stoparmingisraelnow unseatisrael freepalestine gaza gazagenocide gazaholocaust;0
06/04/2025;stop the holocaust in gaza;0
06/04/2025;stop the world for gaza;0
06/04/2025;help obadas family escape from gaza war and reclaim their life please support this gofundme by donating or sharing every bit of help make a difference;0
06/04/2025;i able to match the last for new caign can anyone else the same he to leave his family behind in gaza when he finally got the chance of medical evacuation for his own severe injury please help him to make sure theyre provided for;0
06/04/2025;morocco rabat for a freepalestine and stop gaza genocide;0
06/04/2025;all they lie the palestinian info center half a million follower on facebook posted a photo of actress katherine heigl played dr izzie stevens in grey anatomy identifying her a french doctor traveled to gaza to offer medical help;0
06/04/2025;america already directly responsible for genocide in gaza if we combat troop on the ground there our nation crossed the rubicon;0
06/04/2025;stop the genocide_in_gaza please;0
06/04/2025;qaza palestine gaza the city of resilience and patince;0
06/04/2025;please help oday and his family by donating and sharing;0
06/04/2025;this the prominent leader targeted by american aircraft the martyr sarim ibn sheikh saleh alsuhaili one of the martyr of the american aggression on their home in the saawan area of sanaa the child of yemen less important than the child of gaza _;0
06/04/2025;people idea how tiny of a strip gaza the harsh truth it doesnt even guarantee stability more destruction to come ya allah;0
04/04/2025;i think the issue with indian their ignorance for instance most think that kashmir horrific where around child died but dont think gaza a genocide where child killed and where;0
06/04/2025;kid in gaza asking for justice they asking for water for light for a night without drone overhead if that haunt you you paying attention;0
06/04/2025;we dont water to drink we need support to provide water for u caign received support at all for the last two day please help her and her three young child;0
20/01/2025;from on ig last week columbia held disciplinary hearing against alleged student protestors from the gaza solidarity encment during their hearing student spoke bravely about their commitment to fighting towards a free palestine and forced the university;0
06/04/2025;the world failed gaza palestine we will never forgive never forget if someone say one bad thing about hitler after all of this he just should act earlier maybe there a chance with all respect to normal jew zionist human animal they hell on earth;0
07/12/2024;but the fight far from over the humanitarian crisis in gaza worsens ulc must actively work to incorporate the palestinian perspective into it program and partnership the school of public health cannot claim to stand for equity and social justice without addressing the;0
18/03/2025;after two week of a brutal siege denied palestinian lifesaving humanitarian aid and drone strike that killed dozen the israeli occupation force renewed their escalated bombardment of gaza and announced a total collapse of the ceasefire alleyesongaza;0
06/04/2025;powerful show of force to the warmonger and billionaire that the people will intimidated and that we will remain on the street in defense of the palestinian people and our collective humanity free palestine end the usbacked israeli genocide in gaza;0
06/04/2025;notice how the racist chabad princess make sure to use the photo that associate khalil gaza with the supposedly deranged libtard but the most retarded part thinking mean to kill lol;0
15/01/2025;we the student movement for palestinian liberation commit to the fight ahead we will rest we achieve divestment secure an arm embargo and end the siege on gaza;0
06/04/2025;there a journalist burning on fucking live feed in gaza right now and of course this supposed to normal;0
06/04/2025;those in gaza directly bombed by israel starved to death israel prevents humanitarian aid to get through;0
07/10/2024;the american university in cairo today a year into the genocide in gaza auc student climbed to the rooftop of the sse building during assembly hour to raise two banner so all cus could see the st banner read one year of genocide the nd read today it;0
06/04/2025;free phalastina free gaza;0
21/11/2024;all out to sarah lawrence college defend the student intifada for over day our institution ignored the genocide of our people in gaza we demand that they disclose their financial investment and they divest from death rally to demand disclosure divestment;0
06/04/2025;undersecretary of the ministry of health in gaza during the war death among child recorded due to malnutrition and we facing new number unless food supply allowed in;0
06/04/2025;international call for a global strike on monday april in solidarity with gaza and in rejection of the ongoing israeli massacre against palestinian;0
06/04/2025;israel committing genocide in gaza;0
31/12/2024;while the u empire and the zionist entity increased their aggression against our family and loved one in gaza and across the region the student movement across the world stood up and fought back against their institution complicity in genocide;0
15/11/2024;tuft bent to the zionist donor of this school but it student will we asking the student of this university to hear the cry of gaza and recommit for the fight towards divestment together we will help create a free palestine within our lifetime;0
12/03/2025;while the u r up it militaristic repression at home it enabling the zionist entity in cutting off electricity to gaza this mahmoud protesting against american fascism and zionism go hand in hand;0
06/04/2025;when massacre of muslim taking place in gaza im horrifying to read muslim priority other then this on social medium please voice for this unlawful killing in gazza;0
06/04/2025;stop talking about gaza;0
04/04/2025;the footage from gaza several order of magnitude worse than the footage of the holocaust vietnam and even dresden combined;0
06/04/2025;i might the next martyr this our reality this the voice of gaza how long will this nightmare last;0
19/01/2025;the ceasefire begin we honor the incredible resilience and sacrifice of the people of gaza let continue to support mutual aid effort and organize to eradicate zionism on our cus our work only just begun;0
14/10/2023;between jakarta poor air quality my allergy and continuous horrific update about war crime in gaza i didnt get much sleep last night other than praying donating and lifying the underreported ground truth else can we palestinegenocide;0
06/04/2025;shout out to karachi merchant striking for gaza while we host netanyahu in washington;0
06/04/2025;sadly they cannot trust anyone in gaza so i blame them for rather safe than sorry situation;0
25/01/2025;of gaza school destroyed youth already deprived of year of education due to covid and war now face a drop in future earnings this just an attack on education it an attack on an entire generation future;0
06/04/2025;theyve made gaza a death trap both physically and mentally;0
06/04/2025;this the world we created it all a part of the same phenomenon western government actively assisting genocide in gaza;0
13/03/2025;for the past day and during the holy month of ramadan israel refused to allow the entry to any humanitarian aid into gaza at the same time zionist attempt to ethnically cleanse the west bank intensified this month and every month we will continue to show out;0
06/04/2025;the news from gaza utterly horrific from the west bank too and from lebanon the over militarisation of any country lead inevitably to invasion and then to world conflict this those support the above want that you voted for in the uk and u;0
05/04/2025;there war going on in gaza;0
06/04/2025;stop bombing gaza stop targeting journalist;0
06/04/2025;israel leveled gaza then killed the drone journalist showed it to the world only drone can begin to capture the scale of destruction in the gaza strip the journalist it targeted again and again;0
06/04/2025;the guardian provides a full account of diabolical war crime israeli military change account of gaza paramedic killing after video of attack;0
18/03/2025;the genocide never ended and we will never silenced we continue to stand with our brother and sister in gaza in the face of this continued onslaught alleyesongaza gazaunderattack;0
06/04/2025;dupe manipulated by the muslim brotherhood captured on video everyone of our cop should spend time with the idf in gaza to learn how these terrorrists roll frigging ridiculuous;0
01/01/2025;healthcare worker and student we a moral imperative to use all available resource and channel to ensure the safety and protection of healthcare worker in gaza particularly dr abu safiya whose life and work in immediate danger;0
06/04/2025;why church in gaza ton of cross and palestinian christian problem wtf you talking about;0
06/04/2025;even the idf claim that you lie;0
04/11/2023;u can simple pray dont stop talking about this genocide braw;0
06/04/2025;dear world it the rwanda genocide it the genocide against the tutsi word matter truth matter please get it right and help u protect the memory and dignity of the victim kwibuka saytherightname;0
06/04/2025;i from malaysia along with my uyghur brother boycott shein temu chinese product and any product that support genocide and slavery against uyghur muslim boycott american product owned by zionist jeews good but dont forget to boycott chinese product;0
24/11/2024;genocide pelosi you blood on hand u and sf state student say aipacfunded award ceremony for nancy pelosi on november st and part of the international call to action usfca sjp and sfsu gups held a picket line at the hyatt regency in protest of usfca;0
06/04/2025;genocide the industry of israel;0
06/04/2025;hat off to the most courageous engineer ibtihalaboussad billgates_supports_genocide shame on you;0
06/04/2025;it anticatholic to hold the state of canada to account for it genocide of indigenous people and it antisemitic to hold the state of israel for the genocide of palestinian all state around the world must follow international human right law it doesnt;0
06/04/2025;i just signed a petition microsoft end complicity in apartheid and genocide sign here;0
06/04/2025;genocide gaza israel gazaholocaust idf stockmarketcrash bbtvi israelterroriststate this a human burned in front of the world the one burned him the jew;0
06/04/2025;they spineless selfish greedy maggot afraid to stand up for auschwitz c of gaza daily slaughter of civilian you also accomplice in this genocide may dreaming to enjoy the future riviera planned by the orange clown on the graf of palestinian shame on you;0
06/04/2025;x deleting progaza account muslim brutally killed before our eye innocent kid with dream;0
06/04/2025;download and to ensure that you purchasing item that complicit in israel genocide we we can with the choice that we we must keep ring up our effort boycott israel boycott those related to israel;0
07/11/2024;from jail support needed protestors arrested after palestinian student and community member disrupted genocide denier and notorious sellout yossef haddads event in chicago zionist and cpd getting aggressive mobilize to jail support now;0
04/04/2025;only sick individual will focus on the victim of a genocide and ignore those committing it you a sick individual;0
06/04/2025;end this genocide;0
21/11/2024;tomorrow student lecturer professor and university staff member across the globe will refuse to attend class or go to work we will bringing our institution to a grinding halt the struggle against israel genocide of the palestinian people and against the state;0
06/04/2025;yo genocide bad but so she;0
06/04/2025;genocide clear day;0
06/04/2025;israel a terrorist entity committing genocide and apartheid with the support of usa uk europe and the coward arab leader zionist barbaric and cant among the civilized nation of the world;0
03/04/2025;western university student more than the entire arab world combined to end the genocide except yemen of course;0
06/04/2025;yousef exhausted from this genocide food and water rare and very costly with help he can survive and his family too please donate to him and share;0
08/10/2024;the pro genocide dont any argument to justify why they support genocide instead of humanity;0
04/04/2025;muslim in india dont support the genocide though generally speaking;0
06/04/2025;in the near future it shouldnt surprise anyone if state take action against people like this sowing discord and promoting the genocide of my people while a massive online following thats a national security threat;0
13/03/2025;we watch student across turtle island mobilize in response to mahmouds illegal detention we reminded of mahmoud detained for organizing against the genocide his people and for the liberation of his homeland;0
06/04/2025;stop genocide stop killing of innocent people of palistine oic wake up when you wake up when they attack you a responsible muslim a good muslim;0
03/04/2025;all noise to distract from the genocide they committing;0
04/04/2025;very true dont you think he will more mercy for those that take action to stop the genocide opposed to those could done something but;0
28/10/2023;this a war it a crime against humanity this genocide we the voice of palestine now pray for them now free palestine freepalestine ceasefirenow;0
06/04/2025;criminal attack;0
06/04/2025;i vehemently oppose genocide apparently i antisemitic and an extremist it sound crazy it crazy israelterroriststate;0
06/04/2025;they even work with israel it just useless to stop genocide it complicit in the murder and torture of palestinian shame shame on them shame on those follow them would you follow evil murderer;0
06/04/2025;just look at the devastation that russianbarbarians done in ukraine how long will leader of the world allow this genocide to continue putinisawarcriminal magaaremorons;0
06/04/2025;true at the protest i at there a sea of free palestine flag keffiyehs and just about each speaker mentioned the genocide;0
04/04/2025;a zionist organization cancelling someone nothing new wary of those pay membership to these group cover for genocide;0
06/04/2025;it so crazy to in happiness while also committing a genocide mile away;0
06/04/2025;israel inclusion a terrorist group unconventional it a state a nonstate actor like those i listed the genocide debate in gaza polarizing some like amnesty see evidence;0
06/04/2025;oh jfc russell rebrand you fucking embarrassing the only reason this extraordinary it absolute joseph goebbels machiavellilevel propaganda the u actively jailing disappearing and deporting people speak up against a usrael genocide and he;0
06/04/2025;nothing like nothing provokes me more than zionist thinking they ate after saying free palestine form hamas;0
06/04/2025;moral of the story israel reducing the number of child in gaza with the aim of preventing them from joining the resistance in the future this why they bomb them every day and we havent seen any hamas fighter killed in battle open eye world it planned;0
05/04/2025;but israel specially kill palestinian hamas age to exact;0
06/04/2025;a point well taken and believe it or i agree with you on that point instead of targeting hamas israel went indiscriminate just flattened everything that where they went terribly wrong and that got them hated world;0
06/04/2025;palestinian ruthlessly crucified of hamas but palestinian hamas there million of innocent palestinian even interested in these stupid politics of war between israeli and hamas wh;0
06/04/2025;i bet idf killed him there hamas left in gaza it just idf and civilian mostly kid or he killed israel explosive removal team cause they dont that trump gave them our guy for that task;0
07/05/2024;despite report that hamas willing to accept a ceasefire deal the zionist entity press forward with it bloodsoaked plot make mistake in their eye this the final solution to the palestine question the zionist entity aim to wipe gaza off the face of the earth;0
06/04/2025;breaking hamas firing rockits at isralei gaza just fired rocket towards israel with one intention only to kill many israeli civilian they possibly can it day and gaza still rocket read that again;0
06/04/2025;and the bought off by islamist extremist hamas supporter and radical islamic jihadist in canada it highly suspicious that the federal government permitting these throng to destroy jewish business and property shill against;0
30/07/2024;a little girl her once beautiful face disfigured by skin disease ravaging child due to pollution and the lack of medicine that the israeli occupation prevents from entering gaza;0
30/05/2024;all eye on rafah mean rafah in crisis after day of suffering palestinian forced to flee their home for makeshift tent in rafah promised a safe zone by israel but even there they face brutal attack;0
29/11/2023;a recently launched app help people identify product from israel allowing them to make informed choice and avoid supporting genocide;0
06/04/2025;fuck israel;0
06/04/2025;baby killer gazaholocaust;0
06/04/2025;fuck israel;0
01/11/2023;israel regard whatsoever with the life of the native palestinian population on whose land land they occupy jabalia gaza;0
15/11/2023;in hebrew it say philisteenah that palestine;0
01/08/2024;israelpalestine sovereignty two state solution;0
11/01/2024;palest in gaza entitled to exist to situate the right to existwhat happ in gaza entail a destructive act by an occup pwr that subjected the palest ppl for violation of self determination for a cent israel for year regarded above the law;0
09/01/2024;israel will destroyed jerusalem and gaza will free this the promise of allah you dont a doubt keep our foot and heart intact;0
02/01/2025;according to zraei official they will rest they to the pestinians htler wanted to to the jew guess that make them;0
04/09/2024;the message to sr very clear get out of p it country;0
06/04/2025;from the river to the sea israel will free from their existence;0
06/04/2025;ummah need to deal with zionistss quickly for palestine with whatever power and tool available with you ignore coward and traitor leader;0
14/10/2024;n sr burning p alive n germany put jew in gas chamber if sr bothered by called naz then they shouldnt act like n or even worse;0
06/04/2025;fuck israel x america;0
06/04/2025;the arc of justice bending towards the people of palestine;0
09/12/2024;israel ngeb bomb syria stop silent stop ignorant keep boycott;0
06/04/2025;expel the israeli ambassador boycott israel arm embargo to israel now call upon the and to act now justice delayed justice denied;0
01/05/2024;hey zionist it palestine israel an imaginary state;0
06/04/2025;the scale of terror israel inflicted beyond anything else in human history;0
03/12/2023;israel defense force the worst you got the point dude;0
21/06/2024;the republic of armenia officially recgnizes palestine an independent state;0
26/06/2024;the ongoing bombardment of palestine intensifying daily bringing even more destruction and suffering citibanks partnership with israel play a direct role in supporting the genocide in gaza;0
06/04/2025;it doesnt matter fucking israel killing peacekeeper;0
30/03/2025;rael interested in piece in peace a piece of palestine a piece of lebanon a piece of syria a piece of egypt a piece of jordan a piece of iraq a piece of saudi arabia;0
24/09/2024;student in light of israel recent attack on the people of lebanon join and organize contingent for emergency mobilization in locale we near one year of genocide on gaza we reminded that the united state will continue to allow israel to violate every norm;0
06/04/2025;peter dutton the worst thing that happened to australia how that racist bigot can a candidate a shame for australia;0
06/04/2025;this and the line where you will condemn and for the slaughter of these beautiful child or you still ok with unconditionally supporting israel voter would like to know it will take for you to finally place sanction;0
06/04/2025;israel the devil if a devil exists jfc;0
18/01/2025;mass murderer pure and simple israel an abomination and pariah state of our time the zionist project proppedup by u uk and eu will never legitimate ever again unapologetic purveyor of genocide israel a political entity will never welcome again a;0
06/04/2025;buried alive with their foot bound israel the right to commit war crime you still offering israel unconditional support gazagenocide warcrimes thehague;0
13/01/2025;this the sick sadistic state of israel it already beyond the pale;0
13/12/2024;repost from on ig divestment now permanent following our encment protesting sf state complicty in israel genocide of the palestinian people sf state divested from lockheed martin caterpillar leonardo and palantir of today these win will now become;0
06/04/2025;israel repeatedly attacked palestinian child and yet spews israeli propaganda to demonize to un relief for victim of israel decadeslong apartheid and genocide he lack the moral compass to lead the nation and will prioritize israel before canada;0
06/04/2025;israel withholding humanitarian aid reality;0
13/11/2023;netanyahu continuing with the strategy that led israel to the abyss pushing the pa into a corner in order to shoot down any option for a twostate solution collaborating with settler party and setting the region on fire haaretz editorial;0
06/04/2025;the list of israel lie just too numerous yet some people would still back israel even it intentionally murder child;0
06/04/2025;keep opening big mouth minute time short youre mocking god those curse israel will cursed;0
06/04/2025;he doesnt find beheaded baby livestreamed everyday horrifying but he find a flag horrifying tell you everything you need to know;0
06/04/2025;i think cultural boycott of both israel and russia the right move here;0
06/04/2025;america such a lark when innocent american murdered by some weird serial killer theyll deploy all resource to track the person down and stop them at the same time they and their partner in crime israel murder innocent people day in and day out joke of a country;0
02/11/2023;and everyone i know come back disgusted with israel;0
06/04/2025;kind of a scum sadist it abuse a little girl like this answer an isisdaish scum sadist of the zionist socalled free syria;0
11/10/2023;the palestinian people hamas israel done against palestine forgiveness even the god they profess the extermination of a poor nation and looted in the st century without the ability to defend an unimaginable crime pajasineunderattack;0
10/04/2024;if youre honest youll admit that every single palestinian christian or otherwise life in the state of israel there true autonomy for the one in the west bank and gaza israel exterminating them;0
13/10/2023;local local pashtun of waziristan pakistan promised to travel to palestine join jihad and fight the israeli force they say they ready to sacrifice everything and need support or help from anyone but allah in addition;0
06/04/2025;palestinian foreign ministry condemns the death of omar rabea calling it an extrajudicial killing amid ongoing violence in the west bank;0
24/08/2024;more than a thousand palestinian support the concept of islamic isi like to cut the head of non islamic people and refusing to change to islam and will enforce the law of shariah i think you looking for a dead after a while we will see woke and the palestinian wave the isi flag;0
06/04/2025;israel intentionally targeted and bombed the journalist tent in khanyounis;0
13/05/2024;encment at tu eindhoven student occupied a part of tue cus to demand that their university cut tie with israel join the student now bring tent sleeping material food and water follow eindhovenencment on instagram for update;0
06/04/2025;imagine a government liking you post online so they bomb house that israel to journalist for day straight and killed over journalist so far;0
03/08/2024;israel anything but democratic it a settler colonial apartheid state and everyone claim otherwise should go back to school israel the problem in the middle east erase the red dot;0
01/05/2024;palestine israel conflict concern about per thousand of humanity that may demo fully fixed on it completely reality reason replacement nationalism and hatred of only jew state for freed world society without nation anti semitism and racism b;0
06/04/2025;funny i used to hate candace but her return to reality and the way her humanity show in the face of israel slaughtering baby child and mother daily she become watchable to me life strange like that;0
08/10/2023;israel just another random state in the middle east it a rogue state an international hub of criminal a master of subversion sabotage and manipulating western politics it end would nothing but a blessing for the west;0
03/11/2023;the palstinsi on the other hand the luxury of escaping the edge full of soldier ready to kill them and the only airport they destroyed in and then by guess the isralians;0
26/06/2024;revive the boycott movement in the early year of al nakba the arab league boycott pressured the u to limit arm supply to israel it time to reinvigorate a comprehensive global boycott and hold these financial institution accountable;0
22/06/2024;june marked the commencement of the th session of the human right council the same un expert monitoring israel brutal occupation and genocide in gaza now looking into the human right violation of u college student for protesting that genocide we will;0
14/12/2023;the letter on the table israel want the solution of two state he want one of his from the river to the sea with the land of palestine but without it population;0
13/05/2024;jonathan free free palestine sumayyah over palestinian killed by israel say free free palestine;0
12/05/2024;demand from the duke student flyer we call on duke to disclose it financial investment in israel divest from company profiting from the occupation of palestine boycott academic partnership with israeli university and speak in favor of an immediate ceasefire;0
07/10/2023;i reading and talking to those live in the region the palestinian attacked israel in a cowardly manner shot the elderly at the bus point entered home and shot family hijacked elderly vilified corps and now advertising barbarie that;0
15/10/2023;war criminal the israeli army ordered million palestinian to leave their home and then killed many of them while trying to follow that impossible order;0
06/04/2025;nothing scare israel more than the camera and the truth since the ceasefire they red up their targeting of journalist and today the targeting of a tent where journalist gather near the nasser hospital;0
