created_at,full_text_processed,label
05/04/2025,israel special kill palestinian hama age exact,0
06/04/2025,point well taken believ agre point instead target hama israel went indiscrimin flatten everyth went terribl wrong got hate world,0
06/04/2025,palestinian ruthlessli crucifi hama palestinian hama million innoc palestinian even interest stupid polit war isra hama wh,0
06/04/2025,bet idf kill hama left gaza idf civilian mostli kid kill israel explos remov team caus dont trump gave guy task,0
07/05/2024,despit report hama will accept ceasefir deal zionist entiti press forward bloodsoak plot make mistak eye final solut palestin question zionist entiti aim wipe gaza face earth,0
06/04/2025,break hama fire rockit isralei gaza fire rocket toward israel one intent kill mani isra civilian possibl day gaza still rocket read,0
06/04/2025,bought islamist extremist hama support radic islam jihadist canada highli suspici feder govern permit throng destroy jewish busi properti shill,0
30/07/2024,littl girl beauti face disfigur skin diseas ravag child due pollut lack medicin isra occup prevent enter gaza,0
30/05/2024,eye rafah mean rafah crisi day suffer palestinian forc flee home makeshift tent rafah promis safe zone israel even face brutal attack,0
29/11/2023,recent launch app help peopl identifi product israel allow make inform choic avoid support genocid,0
06/04/2025,fuck israel,0
06/04/2025,babi killer gazaholocaust,0
06/04/2025,fuck israel,0
01/11/2023,israel regard whatsoev life nativ palestinian popul whose land land occupi jabalia gaza,0
15/11/2023,hebrew say philisteenah palestin,0
01/08/2024,israelpalestin sovereignti two state solut,0
11/01/2024,palest gaza entitl exist situat right existwhat happ gaza entail destruct act occup pwr subject palest ppl violat self determin cent israel year regard law,0
09/01/2024,israel destroy jerusalem gaza free promis allah dont doubt keep foot heart intact,0
02/01/2025,accord zraei offici rest pestinian htler want jew guess make,0
04/09/2024,messag sr clear get p countri,0
06/04/2025,river sea israel free exist,0
06/04/2025,ummah need deal zionistss quickli palestin whatev power tool avail ignor coward traitor leader,0
14/10/2024,n sr burn p aliv n germani put jew ga chamber sr bother call naz shouldnt act like n even wors,0
06/04/2025,fuck israel x america,0
06/04/2025,arc justic bend toward peopl palestin,0
09/12/2024,israel ngeb bomb syria stop silent stop ignor keep boycott,0
06/04/2025,expel isra ambassador boycott israel arm embargo israel call upon act justic delay justic deni,0
01/05/2024,hey zionist palestin israel imaginari state,0
06/04/2025,scale terror israel inflict beyond anyth els human histori,0
03/12/2023,israel defens forc worst got point dude,0
21/06/2024,republ armenia offici recgniz palestin independ state,0
26/06/2024,ongo bombard palestin intensifi daili bring even destruct suffer citibank partnership israel play direct role support genocid gaza,0
06/04/2025,doesnt matter fuck israel kill peacekeep amp,0
30/03/2025,rael interest piec peac piec palestin piec lebanon piec syria piec egypt piec jordan piec iraq piec saudi arabia,0
24/09/2024,student light israel recent attack peopl lebanon join organ conting emerg mobil local near one year genocid gaza remind unit state continu allow israel violat everi norm,0
06/04/2025,peter dutton worst thing happen australia racist bigot candid shame australia,0
06/04/2025,line condemn slaughter beauti child still ok uncondit support israel voter would like know take final place sanction,0
06/04/2025,israel devil devil exist jfc,0
18/01/2025,mass murder pure simpl israel abomin pariah state time zionist project proppedup u uk eu never legitim ever unapologet purveyor genocid israel polit entiti never welcom,0
06/04/2025,buri aliv foot bound israel right commit war crime still offer israel uncondit support gazagenocid warcrim thehagu,0
13/01/2025,sick sadist state israel alreadi beyond pale,0
13/12/2024,repost ig divest perman follow encamp protest sf state complicti israel genocid palestinian peopl sf state divest lockhe martin caterpillar leonardo palantir today win becom,0
06/04/2025,israel repeatedli attack palestinian child yet spew isra propaganda demon un relief victim israel decadeslong apartheid genocid lack moral compass lead nation priorit israel canada,0
06/04/2025,israel withhold humanitarian aid realiti,0
13/11/2023,netanyahu continu strategi led israel abyss push pa corner order shoot option twostat solut collabor settler parti set region fire haaretz editori,0
06/04/2025,list israel lie numer yet peopl would still back israel even intent murder child amp,0
06/04/2025,keep open big mouth minut time short your mock god curs israel curs,0
06/04/2025,doesnt find behead babi livestream everyday horrifi find flag horrifi tell everyth need know,0
06/04/2025,think cultur boycott israel russia right move,0
06/04/2025,america lark innoc american murder weird serial killer theyll deploy resourc track person stop time partner crime israel murder innoc peopl day day joke countri,0
02/11/2023,everyon know come back disgust israel,0
06/04/2025,kind scum sadist abus littl girl like answer isisdaish scum sadist zionist socal free syria,0
11/10/2023,palestinian peopl hama israel done palestin forgiv even god profess extermin poor nation loot st centuri without abil defend unimagin crime pajasineunderattack,0
10/04/2024,your honest youll admit everi singl palestinian christian otherwis life state israel true autonomi one west bank gaza israel extermin,0
13/10/2023,local local pashtun waziristan pakistan promis travel palestin join jihad fight isra forc say readi sacrific everyth need support help anyon allah addit,0
06/04/2025,palestinian foreign ministri condemn death omar rabea call extrajudici kill amid ongo violenc west bank,0
24/08/2024,thousand palestinian support concept islam isi like cut head non islam peopl refus chang islam enforc law shariah think look dead see woke palestinian wave isi flag,0
06/04/2025,israel intent target bomb journalist tent khanyouni,0
13/05/2024,encamp tu eindhoven student occupi part tue campu demand univers cut tie israel join student bring tent sleep materi food water follow eindhovenencamp instagram updat,0
06/04/2025,imagin govern like post onlin bomb hous israel journalist day straight kill journalist far,0
03/08/2024,israel anyth democrat settler coloni apartheid state everyon claim otherwis go back school israel problem middl east eras red dot,0
01/05/2024,palestin israel conflict concern per thousand human may demo fulli fix complet realiti reason replac nation hatr jew state freed world societi without nation anti semit racism b,0
06/04/2025,funni use hate candac return realiti way human show face israel slaughter babi child mother daili becom watchabl life strang like,0
08/10/2023,israel anoth random state middl east rogu state intern hub crimin master subvers sabotag manipul western polit end would noth bless west,0
03/11/2023,palstinsi hand luxuri escap edg full soldier readi kill airport destroy guess isralian,0
26/06/2024,reviv boycott movement earli year al nakba arab leagu boycott pressur u limit arm suppli israel time reinvigor comprehens global boycott hold financi institut account,0
22/06/2024,june mark commenc th session human right council un expert monitor israel brutal occup genocid gaza look human right violat u colleg student protest genocid,0
14/12/2023,letter tabl israel want solut two state want one river sea land palestin without popul,0
13/05/2024,jonathan free free palestin sumayyah palestinian kill israel say free free palestin,0
12/05/2024,demand duke student flyer call duke disclos financi invest israel divest compani profit occup palestin boycott academ partnership isra univers speak favor immedi ceasefir,0
07/10/2023,read talk live region palestinian attack israel cowardli manner shot elderli bu point enter home shot famili hijack elderli vilifi corp advertis barbari,0
15/10/2023,war crimin isra armi order million palestinian leav home kill mani tri follow imposs order,0
06/04/2025,noth scare israel camera truth sinc ceasefir ramp target journalist today target tent journalist gather near nasser hospit,0
08/08/2024,israel tortur kill palestinian prison israel kill palestinian child israel bombarda hospit school univers humanitarian offic israel want extinct palestinian israel terrorist state support accomplic sionismonovonazismismo,0
04/01/2024,israel practic genocid palestin sinc octob daesh reviv area attack iran one expect less mosad,0
08/11/2024,silent mute two state solut palestin palestin joke genocid messian regim must exist isra peopl must learn equal respect human life,0
20/11/2023,palestin support world behind shall never crumbl,0
15/11/2023,respons israel determin end palestinian occupi territori final fulfil zionist dream river sea better tell well,0
28/05/2024,eye rafah,0
06/04/2025,rafah exist year wipe map settlercoloni exist year,0
01/06/2024,revolt rafah join palestinian student support wider commun columbia new gaza solidar encamp outrag columbia complic kill peopl gaza recent massacr rafah equal outrag,0
26/05/2024,eye rafah,0
28/05/2024,rafah,0
06/04/2025,forgiv mum swear accept path help peopl lord accept repent final word palestinian paramed refaat radwan execut isra forc rafah along colleagu gaza,0
06/04/2025,rafah still exist,0
06/04/2025,fine line separ nothing rafah fade annihil israel justifi genocid defens abstract polit bear wit must begin live palestinian live life preciou,0
06/04/2025,queue food aid truck abandon egyptian side rafah israel impos total blockad gaza month,0
06/04/2025,rafah citi governor exist anymor rafah complet eras destroy israel destroy home level build hous unit wipe water well disabl water,0
07/05/2024,rafahth peopl gaza alreadi displac forc rafah back corner never critic time throw pure right war machin rafah escal student intifada,0
30/05/2024,guy look mom cant use eye rafah discreenshot btw dont stop talk palestn,0
30/05/2024,guy mend kalian semua banjirin instagram nya pake eye rafah eye rafah eye rafah eye rafah eye rafah eye rafah eye rafah eye rafah eye rafah eye rafah eye rafah,0
06/04/2025,protest program jatiyatabadi chhatra dal israel brutal genocid gaza rafah express solidar martyr injur palestin support global campaign world stop gaza april april,0
04/05/2024,gaza compass struggl rafah north star student movement campu peopl palestin stop full divest stop palestin free,0
10/03/2024,eye rafah last month israel threaten ground invas rafah ramadan week netanyahu renew vow invad rafah ramadan quickli approach ground invas rafah loom must escal pressur,0
09/05/2024,fearless rafah,0
06/04/2025,like mistak burn peopl aliv rafah mistak slaughter intern aid worker world central kitchen mistak gun starv civilian sprint toward food aid truck mistak execut,0
05/03/2025,insult point dont know israel control import rafah,0
02/04/2025,israel control import pass rafah border part deal even bother spend min read rafah wiki know els dont know,0
14/02/2025,googl rafah border cross youd know israel control go,0
19/03/2025,clearli never rafah border israel control,0
06/04/2025,urgent appeal intern commun unit nation agenc humanitarian organ assum legal moral respons also demand immedi action pressur occupi armi withdraw rafah governor enabl,0
06/04/2025,month ago keir starmer said rafah offens take place israel destroy rafah starmer govern take action isra regim continu support arm assist,0
06/04/2025,citi call rafah war genocid gazagenocid,0
11/03/2025,wall googl blockad gaza educ crazi think egypt control rafah cross israel one approv import export rafah know,0
05/03/2025,even knew basic situat youd know rafah cross control israel egypt part deal,0
24/03/2025,strang dont know rafah control israel part deal liter wikipedia page first paragraph els know,0
06/04/2025,grandmoth born rafah sister work alshifa hospit health go downhil sinc ground invas gaza cant quit imagin feel alshifa littl char build mass grave gaza,0
06/05/2024,nyc urgent call mobil citywid day rage defens rafah take street resist invas monday may th hunter colleg th st amp,0
19/03/2025,lie israel control go rafah cross right return,0
23/10/2024,think egypt control rafah cross googl youll see israel control part deal besid egypt take refuge let live outsid,0
30/05/2024,eye rafah eye rafah eye rafah eye rafah eye rafah eye rafah rafahunderattack gazagenocid alleyesonraffah,0
08/05/2024,need will risk everyth rafah,0
30/05/2024,eye rafah eye rafah eye rafah eye rafah eye rafah eye rafah eye rafah eye rafah eye rafah eye rafah eye rafah eye rafah rafahunderattack cont,0
06/04/2025,israel around longer rafah rafah histori go back year around bce modern israel found make year old hostag taken hama octob,0
06/04/2025,hey post issu rafah year old true wipe map damag recent conflict yet still stand peopl live call israel settlercoloni,0
06/04/2025,deir albalah one least destroy citi gaza home massiv percentag displac popul fear intent rais like rafah vote continu vote arm embargo last week,0
02/04/2025,ye israel control rafah cross googl idiot,0
06/04/2025,take buri child beneath rubbl still call justic name alia die rafah crush home hold babi brother sinc octob palestinian confirm kill includ,0
06/04/2025,israel wipe citi rafah map yr old first record mention bce rafah popul recent februari million palestinian shelter world noth,0
06/04/2025,anyon face justic rafah ambul convoy attack,0
06/04/2025,red line around rafah go histori one tge great decept crime centuri know lost stand,0
06/04/2025,rafah fallen northern gaza lie ruin world grown numb cri vibrant shatter yet silenc world deafen,0
06/04/2025,journalist substanti chang israel claim rafah part buffer zone pleas compar buffer zone white displac order march,0
06/04/2025,rafah wipe map israel ethnic cleans campaign,0
02/04/2025,anyth pass rafah border approv israel sinc,0
06/04/2025,wipe rafah seek mirror deir albalah,0
06/04/2025,israel chang stori rafah medic kill say probe,0
06/04/2025,deir albalah look like rafah say absurdli hate hama blame pleas spare israel go throughout gaza whether palestinian fight back last month year made abundantli clear,0
11/05/2024,popular univers gaza dispatch imag rafah across occupi palestin flood screen fresh horror mangl babi bodi crush concret vapor usmad bomb,0
08/05/2024,tonight student commun member across turtl island hold line defend encamp riot polic encamp need strong number commun support pmam raid like take place rafah,0
06/04/2025,contact immedi help provid tent famili rafah,0
06/04/2025,happen medic rafah isol incid part systemat target prc staff volunt gaza strip,0
06/04/2025,rafah genocid joe red line declar wipe map israel none trump palestin would possibl without joe kamala unwav support complic differ color monster,0
01/04/2025,rafah border close red cross confirm cannot even get cancer patient lie see,0
06/04/2025,truli fuck egypt wow israel tri negoti good faith open rafah let gazan want leav egypt respond put concret barrier,0
06/04/2025,director medic suppli civil defens gaza ambul rafah central region cannot find water fill firefight vehicl,0
06/04/2025,what wrong what reason egyptian armi close gate rafah cross egyptian side tall concret wall time,0
06/04/2025,hear hind see theyr israel tri eras southern gaza strip like tri eras north also isol gaza egypt rafah cross read,0
08/05/2024,importantli student understand get suspend escal rafah honor b noth comparison experi student gaza iof destroy everi singl univers,0
06/04/2025,bomb rafah new terrifi missil khan yuni terrifi sound scari thought come mind next pleas ask world stop genocid human be,0
06/04/2025,let bangladesh stand still tomorrow g sorrow g call,0
14/01/2025,journalist journalist first capit g let intimid sionist threat intimid report eye gaza,0
09/04/2024,today mainichi shimbun articl citizen show will around countri opposit ethnic cleans gaza report contact notat turn battl convert invas gaza person posit chang one step time let stop,0
06/04/2025,gaza globalstrikeforgaza noon eras g matter israhel rememb gaza aliv gaza aliv gaza free palestin free inshaallah inshaallah inshaallah,0
06/04/2025,gz great,0
29/10/2023,journalist gaza call prayer resist fight invad,0
06/04/2025,pleas keep support effort get brother sister g water need incred great pleas keep share donat need u,0
06/04/2025,wtf israel fuck lvel gza,0
06/04/2025,gza rafah empti one aliv,0
06/04/2025,pakistan nuclear power yet couldnt provid plestin egypt nile river gza die thirst saudi arabia uae ocean oil gza hospit ambul fuel muslim soilder missil fighter jet yet none could reach gza,0
06/04/2025,last updat need food ganja oxygen need medium personnel around world ban enter gja aljajera cnn nbc give ultimatum journalist leav gza idf israel defenc forc,0
06/04/2025,foot stink amp,0
06/04/2025,hey support whatev happen g za,0
28/08/2024,find opportun imposs doctor gaza tri save child life telephon light,0
06/03/2024,genocid gaza day thousand child thousand woman crime tri job journalist detach life forget thousand innoc peopl kill day gzt video editor prepar,0
14/12/2023,activist gather organ support palestin australia protest zara made fun civilian massacr israel gaza,0
06/04/2025,rememb muslim million soldier heavi artlleri mssile fghter jet none could reach gza provid aid palestineunderattack,0
29/08/2024,everi street beauti memori pa everi street return pile debri everi street,0
18/11/2023,persecut palestin decreas tri make u feel like gzt editor chief tell zionistcensorship,0
10/12/2023,zara made fun palestinian visual share innoc brand day,0
18/11/2023,affect u wit happen gaza zionistcensorship,0
28/08/2024,find opportun imposs doctor gaza tri save child life telephon light,0
18/08/2024,child gaza nightmar death fear hunger month,0
23/03/2024,humanitarian aid deliv third time north gaza,0
04/05/2024,second one month complet reinforc hg zz fulli armor addit weapon old fa zz kit,0
14/11/2023,hundr civilian took refug gaza entertain child school held footbal match,0
11/03/2025,stogragta complain nazupi sing zuzu gag gacha refut zuzu shock polic interest mayor elect zuzuflow breed nazunahors manhawk tigerstogra gbc stogra clip,0
06/04/2025,war gencid war tri inflict militari defeat enemi armi gencid your tri extermin civilian popul,0
05/04/2025,call surround hospit amp,0
01/04/2025,good partner crime gencid ethnic cleans belgian mep reprimand eu high repres foreign affair amp,0
02/04/2025,one gencid statement anoth rael look write newspap say public affair radio amp,0
05/04/2025,call surround hospit bomb line doctor physician nurs amp,0
05/04/2025,tonight jerusalem protestor gencid chant refus war crimin dont bmb child call soldier refus servic isra militari,0
06/04/2025,war gencid war tri inflict militari defeat enemi armi gencid your tri extermin civilian popul gazaholocaust,0
04/04/2025,obvious girl gencid still,0
01/04/2025,extermin healer eclips histori darkest gencid human confront moral bankruptci gaza decim healthcar worker gencid arithmet week iof execut blindfold zipti healthcar worker gaza,0
04/04/2025,could make u whole list reason import gencid wrong,0
29/03/2025,real villain empuraan baba bajrangi abhimanyu singh appear inspir babubhai patel aka babu bajrangi bajrang dal leader convict role naroda patiya mssacr gujarat gencid muslim kill gujaratriot mohanl,0
29/03/2025,idgaf your jewish isra descent dont proisrael govern may complet educ gencid ive seen mani child peopl gener get brutal kill sad pro palestin free palestin zionist dni,0
04/04/2025,british citizen manchest gaza indiscrimin fire civilian home comit gencid terrorist allow commit gencid freeli return home uk u europ without citizenship revok,0
28/03/2025,fuck traumat social anxieti speak palestinian sn random men show throw brick war gencid theyr liter crazi,0
28/03/2025,back trump regim gencid full camp come,0
04/04/2025,haunt witch ban gencid apologia l bozo april th,0
04/04/2025,hasan piker champion human right indigen peopl unless uyghur amp,0
23/03/2025,isrl shouldnt even exist talk actual statecountri part znizm gencid end occup,0
26/03/2025,wtfdym forc liter gave money terrrist state commit gencid ethnic cleans,0
20/03/2025,tri best surviv gencid face smile even though hungri asham say tri best afford someth famili get wors pleas donat,0
26/03/2025,fund gencid peopl tent,0
02/04/2025,one gencid statement anoth rael look write newspap say public affair radio amp,0
06/04/2025,gaza call worldwid strike next monday april duti follow school univers work gencid stop,0
05/04/2025,israel commit gencid evid wtf,0
27/03/2025,somewhat iron realiti situat occupi p least like support brother sister one power influenc abil end gencid mani individu particularli ulam avoid discuss,0
01/04/2025,gencid gaza polit safe far late mainstream medium outlet final report basic truth sadli shame follow longestablish pattern,0
06/04/2025,need shame zionist gencid support,0
06/04/2025,msm complicit gencid politician provid arm brutal regim,0
05/04/2025,aint brine child word gencid normal pd amp,0
04/04/2025,truli understand world allow continu much longer must palestinian endur suffer pain world someth wit gencid real time yet unabl anyth stop,0
02/04/2025,need correct quot least hide fact theyr commit gencid,0
04/04/2025,antiisrael agit mass outsid ritchi torr offic demand resign collabor gaza gencid one protest outsid torr offic denounc lawmak zionist scum amp,0
06/04/2025,protest gencid easi buy product financ murder support boycat app,0
05/04/2025,amaz courag izrail popul fine gencid g_z,0
20/03/2025,tri best surviv gencid face smile even though hungri asham say tri best afford someth famili get wors pleas donat,0
06/04/2025,jihad isrel fardh everi muslim,0
06/04/2025,israhel crimin entiti,0
06/04/2025,fuck israhel,0
06/04/2025,continu boycot israhel,0
06/04/2025,fuck israel israhel,0
06/04/2025,noth hide totalitarian approach know isr crimin gangster state,0
12/02/2025,israel jewish terrorist state israel jewish terrorist state israel jewish terrorist state israel jewish terrorist state israel jewish terrorist state israel jewish terrorist state,0
06/04/2025,realiti uncov noth casual think badli youd damn right today tomorrow amp,0
06/04/2025,gaza peopl still attack countri march peopl kill attack jh one help isr kill innoc child woman shame,0
06/04/2025,isr terrrist organis,0
06/04/2025,agre zionism creat first place ie destroy ottoman invad amp,0
06/04/2025,israhel terrorist state murder scumbag kill innoc child sick head hope go hell,0
06/04/2025,non everyon except israhel,0
16/07/2024,isarel countri full hidden superhero one cannot know one find peopl normal appear see countri danger,0
06/04/2025,never ever isrel alway enemi genocidalist cannot friend,0
06/04/2025,pleas nation come togeth wipe israhel,0
06/04/2025,stop arm israhel,0
06/04/2025,iron zionest nuclear power israhel singl weapon end fake parasit entiti forev,0
21/09/2024,question israel right exist allow say one thing,0
06/04/2025,get men pregnant,0
06/04/2025,hindutva harrami find joy genocid palestinian israhel palestn gazagenocid gaza,0
06/04/2025,joker say muslim armi cannot wage jihad isr fatwa top ulama council let see mani islam armi announc jihad filth zinist state,0
06/04/2025,isrel use word like yalla ya rab astounish,0
06/04/2025,american soldier die isr,0
03/01/2025,ladi gentleman present zraeli,0
09/02/2025,everi last hostag home,0
