created_at,full_text_processed,label
06/04/2025,i from malaysia along with my uyghur brothers boycott shein temu chinese products and any products that support genocide and slavery against uyghur muslims boycott american products owned by zionist jeews good but dont forget to boycott chinese products,c
24/11/2024,genocide pelosi you blood on hands us and sf state students say aipacfunded award ceremony for nancy pelosi on november st and part of the international call to action usfca sjp and sfsu gups held a picket line at the hyatt regency in protest of usfca,c
06/04/2025,genocide the industry of israel,c
06/04/2025,hats off to the most courageous engineer ibtihalaboussad billgates_supports_genocide shame on you,c
06/04/2025,it anticatholic to hold the state of canada to account for its genocide of indigenous peoples and its antisemitic to hold the state of israel for the genocide of palestinians all states around the world must follow international human rights laws it doesnt,c
06/04/2025,i just signed a petition microsoft end complicity in apartheid and genocide sign here,c
06/04/2025,genocide gaza israel gazaholocaust idf stockmarketcrash bbtvi israelterroriststate this a human burned in front of the world the ones burned him the jews,c
06/04/2025,they spineless selfish greedy maggots afraid to stand up for auschwitz camp of gaza daily slaughter of civilians you also accomplice in this genocide may dreaming to enjoy the future riviera planned by the orange clown on the graves of palestinians shame on you,c
06/04/2025,x deleting progaza accounts muslims brutally killed before our eyes innocent kids with dreams amp,c
06/04/2025,download and to ensure that you purchasing items that complicit in israels genocide we we can with the choices that we we must keep ramping up our efforts boycott israel boycott those related to israel,c
07/11/2024,from jail support needed protestors arrested after palestinian students and community members disrupted genocide denier and notorious sellout yossef haddads event in chicago zionists and cpd getting aggressive mobilize to jail support now,c
04/04/2025,only sick individuals will focus on the victims of a genocide and ignore those committing it you a sick individual,c
06/04/2025,end this genocide,c
21/11/2024,tomorrow students lecturers professors and university staff members across the globe will refuse to attend classes or go to work we will bringing our institutions to a grinding halt the struggle against israels genocide of the palestinian people and against the states,c
06/04/2025,yo genocide bad but so she,c
06/04/2025,genocide clear day,c
06/04/2025,israel a terrorist entity committing genocide and apartheid with the support of usa uk europe and the coward arab leaders zionists barbaric and cant among the civilized nations of the world,c
03/04/2025,western university students more than the entire arab world combined to end the genocide except yemen of course,c
06/04/2025,yousef exhausted from this genocide food and water rare and very costly with help he can survive and his family too please donate to him and share,c
08/10/2024,the pro genocides dont any argument to justify why they support genocide instead of humanity amp,c
04/04/2025,muslims in india dont support the genocide though generally speaking,c
06/04/2025,in the near future it shouldnt surprise anyone if states take actions against people like this sowing discord and promoting the genocide of my people while a massive online following thats a national security threat,c
13/03/2025,we watch students across turtle island mobilize in response to mahmouds illegal detention we reminded of mahmoud detained for organizing against the genocide his people and for the liberation of his homeland,c
06/04/2025,stop genocide stop killing of innocent people of palistine oic wakes up when you wake up when they attack you a responsible muslim a good muslim,c
03/04/2025,all noise to distract from the genocide they committing,c
04/04/2025,very true dont you think he will more mercy for those that take action to stop the genocide opposed to those could done something but,c
28/10/2023,this a war it a crime against humanity this genocide we the voice of palestine now pray for them now free palestine freepalestine ceasefirenow,c
06/04/2025,criminal attack,c
06/04/2025,i vehemently oppose genocide apparently i antisemitic and an extremist it sounds crazy it crazy israelterroriststate,c
06/04/2025,they even work with israel its just useless to stop genocide its complicit in the murder and torture of palestinians shame shame on them shame on those follow them would you follow evil murderers amp,c
06/04/2025,just look at the devastation that russianbarbarians done in ukraine how long will leaders of the world allow this genocide to continue putinisawarcriminal magaaremorons,c
06/04/2025,true at the protest i at there a sea of free palestine flags keffiyehs and just about each speaker mentioned the genocide,c
04/04/2025,a zionist organizations cancelling someone nothing new wary of those pay memberships to these groups cover for genocide,c
06/04/2025,it so crazy to in happiness while also committing a genocide miles away,c
06/04/2025,israel inclusion a terrorist group unconventional it a state a nonstate actor like those i listed the genocide debate in gaza polarizing some like amnesty see evidence,c
06/04/2025,oh jfc russell rebrand you fucking embarrassing the only reason this extraordinary it absolute joseph goebbels machiavellilevel propaganda the us actively jailing disappearing and deporting people speak up against a usrael genocide and he,c
06/04/2025,nothing like nothing provokes me more than zionists thinking they ate after saying free palestine form hamas,c
06/04/2025,moral of the story israel reducing the number of children in gaza with the aim of preventing them from joining the resistance in the future this why they bomb them every day and we havent seen any hamas fighter killed in battles open eyes world its planned,c
05/04/2025,but israel specially kills palestinians hamas ages to exact,c
06/04/2025,a point well taken and believe it or i agree with you on that point instead of targeting hamas israel went indiscriminate just flattened everything that where they went terribly wrong and that got them hated world,c
06/04/2025,palestinians ruthlessly crucified of hamas but palestinians hamas there millions of innocent palestinians even interested in these stupid politics of war between israelis and hamas wh,c
06/04/2025,i bet idf killed him there hamas left in gaza its just idf and civilians mostly kids or he killed israels explosive removal teams cause they dont that trump gave them our guys for that task,c
07/05/2024,despite reports that hamas willing to accept a ceasefire deal the zionist entity presses forward with its bloodsoaked plot make mistake in their eyes this the final solution to the palestine question the zionist entity aims to wipe gaza off the face of the earth,c
06/04/2025,breaking hamas firing rockits at isralei gaza just fired rockets towards israel with one intention only to kill many israeli civilians they possibly can its days and gaza still rockets read that again,c
06/04/2025,and the bought off by islamist extremists hamas supporters and radical islamic jihadists in canada it highly suspicious that the federal government permitting these throngs to destroy jewish businesses and property shill against,c
30/07/2024,a little girl her once beautiful face disfigured by skin disease ravaging children due to pollution and the lack of medicines that the israeli occupation prevents from entering gaza,c
30/05/2024,all eyes on rafah mean rafah in crisis after days of suffering palestinians forced to flee their homes for makeshift tents in rafah promised a safe zone by israel but even there they face brutal attacks,c
29/11/2023,a recently launched app helps people identify products from israel allowing them to make informed choices and avoid supporting genocide,c
06/04/2025,fuck israel,c
06/04/2025,baby killers gazaholocaust,c
06/04/2025,fuck israel,c
01/11/2023,israel regard whatsoever with the lives of the native palestinian population on whose land land they occupy jabalia gaza,c
15/11/2023,in hebrew it says philisteenah that palestine,c
01/08/2024,israelpalestine sovereignty two state solution,c
11/01/2024,palest in gaza entitled to exist to situate the rights to existwhat happ in gaza entails a destructive act by an occup pwr that subjected the palest ppl for violations of self determination for a cent israel for years regarded above the law,c
09/01/2024,israel will destroyed jerusalem and gaza will free this the promise of allah you dont a doubt keep our feet and heart intact,c
02/01/2025,according to zraei officials they will rest they to the pestinians htler wanted to to the jews guess that makes them,c
04/09/2024,the message to sr very clear get out of p it country,c
06/04/2025,from the river to the sea israel will free from their existence,c
06/04/2025,ummah needs to deal with zionistss quickly for palestine with whatever power and tools available with you ignore coward and traitor leaders,c
14/10/2024,n sr burning p alive n germany put jews in gas chambers if sr bothered by called naz then they shouldnt act like n or even worse,c
06/04/2025,fuck israel x america,c
06/04/2025,the arc of justice bending towards the people of palestine,c
09/12/2024,israel ngeb bombs syria stop silent stop ignorant keep boycott,c
06/04/2025,expel the israeli ambassador boycott israel arms embargo to israel now call upon the and to act now justice delayed justice denied,c
01/05/2024,hey zionists its palestine israel an imaginary state,c
06/04/2025,the scale of terror israel inflicted beyond anything else in human history,c
03/12/2023,israel defense forces the worst you got the point dude,c
21/06/2024,the republic of armenia officially recgnizes palestine an independent state,c
26/06/2024,the ongoing bombardment of palestine intensifying daily bringing even more destruction and suffering citibanks partnership with israel plays a direct role in supporting the genocide in gaza,c
06/04/2025,it doesnt matter fucking israel killing peacekeepers amp,c
30/03/2025,rael interested in piece in peace a piece of palestine a piece of lebanon a piece of syria a piece of egypt a piece of jordan a piece of iraq a piece of saudi arabia,c
24/09/2024,students in light of israels recent attacks on the people of lebanon join and organize contingents for emergency mobilizations in locale we near one year of genocide on gaza we reminded that the united states will continue to allow israel to violate every norm,c
06/04/2025,peter dutton the worst thing that happened to australia how that racist bigot can a candidate a shame for australia,c
06/04/2025,this and the line where you will condemn and for the slaughter of these beautiful children or you still ok with unconditionally supporting israel voters would like to know it will take for you to finally place sanctions,c
06/04/2025,israel the devil if a devil exists jfc,c
18/01/2025,mass murderers pure and simple israel an abomination and pariah state of our time the zionist project proppedup by us uk and eu will never legitimate ever again unapologetic purveyors of genocide israel a political entity will never welcome again a,c
06/04/2025,buried alive with their feet bound israel the right to commit war crimes you still offering israel unconditional support gazagenocide warcrimes thehague,c
13/01/2025,this the sick sadistic state of israel it already beyond the pale,c
13/12/2024,repost from on ig divestment now permanent following our encampment protesting sf states complicty in israels genocide of the palestinian people sf state divested from lockheed martin caterpillar leonardo and palantir of today these wins will now become,c
06/04/2025,israel repeatedly attacked palestinian children and yet spews israeli propaganda to demonize to un relief for victims of israels decadeslong apartheid and genocide he lacks the moral compass to lead the nation and will prioritize israel before canada,c
06/04/2025,israel withholding humanitarian aid reality,c
13/11/2023,netanyahu continuing with the strategy that led israel to the abyss pushing the pa into a corner in order to shoot down any option for a twostate solution collaborating with settler parties and setting the region on fire haaretz editorial,c
06/04/2025,the list of israels lies just too numerous yet some people would still back israel even it intentionally murders children amp,c
06/04/2025,keep opening big mouth minutes time short youre mocking god those curse israel will cursed,c
06/04/2025,he doesnt find beheaded babies livestreamed everyday horrifying but he finds a flag horrifying tells you everything you need to know,c
06/04/2025,i think cultural boycotts of both israel and russia the right move here,c
06/04/2025,america such a lark when innocent americans murdered by some weird serial killer theyll deploy all resources to track the person down and stop them at the same time they and their partner in crime israel murder innocent people day in and day out joke of a country,c
02/11/2023,and everyone i know comes back disgusted with israel,c
06/04/2025,kind of a scum sadist it abuses a little girl like this answer an isisdaish scum sadist of the zionist socalled free syria,c
11/10/2023,the palestinian people hamas israel done against palestine forgiveness even the god they profess the extermination of a poor nation and looted in the st century without the ability to defend an unimaginable crime pajasineunderattack,c
10/04/2024,if youre honest youll admit that every single palestinian christian or otherwise lives in the state of israel there true autonomy for the ones in the west bank and gaza israel exterminating them,c
13/10/2023,local local pashtuns of waziristan pakistan promised to travel to palestine join jihad and fight the israeli forces they say they ready to sacrifice everything and need support or help from anyone but allah in addition,c
06/04/2025,palestinian foreign ministry condemns the death of omar rabea calling it an extrajudicial killing amid ongoing violence in the west bank,c
24/08/2024,more than a thousand palestinians support the concept of islamic isis like to cut the head of non islamic people and refusing to change to islam and will enforce the law of shariah i think you looking for a dead after a while we will see woke and the palestinians wave the isis flag,c
06/04/2025,israel intentionally targeted and bombed the journalists tent in khanyounis,c
13/05/2024,encampment at tu eindhoven students occupied a part of tue campus to demand that their university cut ties with israel join the students now bring tents sleeping material food and water follow eindhovenencampment on instagram for updates,c
06/04/2025,imagine a government liking you post online so they bomb house that israel to journalists for days straight and killed over journalists so far,c
03/08/2024,israel anything but democratic it a settler colonial apartheid state and everyone claims otherwise should go back to school israel the problem in the middle east erase the red dot,c
01/05/2024,palestine israel conflict concerns about per thousand of humanity that may demo fully fixed on it completely reality reason replacement nationalism and hatred of only jew state for freed world society without nation anti semitism and racism b,c
06/04/2025,funny i used to hate candace but her return to reality and the way her humanity shows in the face of israel slaughtering babies children and mothers daily she become watchable to me life strange like that,c
08/10/2023,israel just another random state in the middle east it a rogue state an international hub of criminals a master of subversion sabotage and manipulating western politics its end would nothing but a blessing for the west,c
03/11/2023,the palstinsi on the other hand the luxury of escaping the edges full of soldiers ready to kill them and the only airport they destroyed in and then by guess the isralians,c
26/06/2024,revive the boycott movement in the early years of al nakba the arab leagues boycott pressured the us to limit arms supply to israel its time to reinvigorate a comprehensive global boycott and hold these financial institutions accountable,c
22/06/2024,june marked the commencement of the th session of the human rights council the same un experts monitoring israel brutal occupation and genocide in gaza now looking into the human rights violations of us college students for protesting that genocide we will,c
14/12/2023,the letters on the table israel want the solution of two states he wants one of his from the river to the sea with the land of palestine but without its population,c
13/05/2024,jonathan free free palestine sumayyah over palestinians killed by israel say free free palestine,c
12/05/2024,demands from the duke students flyer we call on duke to disclose its financial investments in israel divest from companies profiting from the occupation of palestine boycott academic partnerships with israeli universities and speak in favor of an immediate ceasefire,c
07/10/2023,i reading and talking to those live in the region the palestinians attacked israel in a cowardly manner shot the elderly at the bus points entered homes and shot families hijacked elderly vilified corpses and now advertising barbarie that,c
15/10/2023,war criminals the israeli army ordered million palestinians to leave their homes and then killed many of them while trying to follow that impossible order,c
06/04/2025,nothing scares israel more than the camera and the truth since the ceasefire they ramped up their targeting of journalists and today the targeting of a tent where journalists gather near the nasser hospital,c
08/08/2024,israel torture and kills the palestinian prisoners israel kills the palestinian children israel bombarda hospitals schools and universities and humanitarian offices israel wants the extinction of the palestinians israel a terrorist state supports them an accomplice sionismonovonazismismo,c
04/01/2024,israel practicing a genocide in palestine since october and the daesh revives in the area attacking iran one expected less from mosad,c
08/11/2024,but you silently mute the only two state solution with palestine and palestine we joke a genocidal messianic regime must exist israelis people must learn equality and respect for human life those,c
20/11/2023,palestine the support of the world behind it it shall never crumble,c
15/11/2023,in response israel determined to end all the palestinians and occupy their territory to finally fulfill the zionist dream from the river to the sea better tell it well,c
28/05/2024,all eyes on rafah,c
06/04/2025,rafah existed for over years it wiped off the map by a settlercolony that existed for just years,c
01/06/2024,revolt for rafah join palestinian students supported by the wider community at columbia at a the new gaza solidarity encampment we outraged by columbia complicity in the killing of our people in gaza and most recently the massacre in rafah we equally outraged,c
26/05/2024,all eyes on rafah,c
28/05/2024,all out for rafah,c
06/04/2025,forgive me mum i swear i only accepted this path to help people lord accept my repentance these the final words of palestinian paramedic refaat radwan before he executed by israeli forces in rafah along with colleagues gaza,c
06/04/2025,rafah still exists,c
06/04/2025,a fine line separates and nothingness rafah it more fades before annihilation israel justifies its genocide through the defense of of abstraction the politics of bearing witness must begin with living palestinians live their lives precious,c
06/04/2025,queues of food and aid trucks abandoned on the egyptian side of rafah israel imposed a total blockade on gaza for over a month,c
06/04/2025,the rafah city and governorate exist anymore rafah completely erased and destroyed israel destroyed over of homes and leveled more than buildings and over housing units it wiped out of water wells and disabled most of the water,c
07/05/2024,all out for rafahthe people of gaza already displaced and forced into rafah backed into a corner there never a more critical time to throw pure right against the war machine all out for rafah escalate the student intifada,c
30/05/2024,guys look at mom you cant use all eyes on rafah so discreenshot btw dont stop talking about palestne,c
30/05/2024,guys mending kalian semua banjirin instagram nya pake all eyes on rafah all eyes on rafah all eyes on rafah all eyes on rafah all eyes on rafah all eyes on rafah all eyes on rafah all eyes on rafah all eyes on rafah all eyes on rafah all eyes on rafah,c
06/04/2025,protest program by jatiyatabadi chhatra dal against israel brutal genocide in gaza and rafah expressing solidarity with the martyrs and the injured in palestine and supporting the global campaign the world stops for gaza on april april at,c
04/05/2024,gaza the compass of our struggle and rafah the north star of the student movement all that we on campus we for the people of palestine we will stop full divestment we will stop palestine free,c
10/03/2024,all eyes on rafah last month israel threatened a ground invasion of rafah by ramadan this week netanyahu renewed his vow to invade rafah ramadan quickly approaching and a ground invasion of rafah looming we must escalate pressure,c
09/05/2024,fearless for rafah,c
06/04/2025,just like the mistake of burning people alive in rafah the mistake of slaughtering international aid workers from world central kitchen the mistake of gunning down starving civilians sprinting toward food at aid trucks the mistake of executing,c
05/03/2025,you insult me i pointed out that you dont know israel controls imports from rafah,c
02/04/2025,israel controls all imports and passes the rafah border part of the deal if you even bothered to spend mins reading the rafah wiki know that else dont you know,c
14/02/2025,if you just googled the rafah border crossing youd know that israel control over goes in and out,c
19/03/2025,you clearly never to the rafah border before i israel controls it,c
06/04/2025,we urgently appeal to the international community united nations agencies and all humanitarian organizations to assume their legal and moral responsibilities we also demand immediate action to pressure the occupying army to withdraw from rafah governorate to enable the,c
06/04/2025,months ago keir starmer said the rafah offensive should take place israel destroyed rafah and only starmers government take action against the israeli regime they continued supporting arming and assisting it,c
06/04/2025,there once a city called rafah this a war this genocide gazagenocide,c
11/03/2025,wall google the blockade of gaza and educate its crazy that you think egypt controls the rafah crossing when israel the one approves imports and exports from rafah how you know that,c
05/03/2025,if you even knew the basics of the situation youd know that the rafah crossing controlled by israel egypt part of the deal,c
24/03/2025,strange that you dont know rafah controlled by israel part of the deal its literally on the wikipedia page first paragraph else you know,c
06/04/2025,my grandmother born in rafah her sister worked in alshifa hospital their health going downhill since the ground invasion of gaza i cant quite imagine how that feels for them alshifa now little more than a charred building and a mass grave all of gaza,c
06/05/2024,nyc urgent call for mobilization citywide day of rage in defense of rafah take to the streets to resist the invasion monday may th hunter college th st amp,c
19/03/2025,you lying israel controls goes through the rafah crossing and there right of return,c
23/10/2024,you think egypt controls the rafah crossing google it youll see that israel controls it part of a deal in besides why should egypt take refugees why just let them live outside,c
30/05/2024,all eyes on rafah all eyes on rafah all eyes on rafah all eyes on rafah all eyes on rafah all eyes on rafah rafahunderattack gazagenocide alleyesonraffah,c
08/05/2024,we need to willing to risk everything for rafah,c
30/05/2024,all eyes on rafah all eyes on rafah all eyes on rafah all eyes on rafah all eyes on rafah all eyes on rafah all eyes on rafah all eyes on rafah all eyes on rafah all eyes on rafah all eyes on rafah all eyes on rafah rafahunderattack cont,c
06/04/2025,israel around longer than rafah rafah history goes back over years to around bce while modern israel founded in making it years old for the hostages taken by hamas in october,c
06/04/2025,hey post some issues rafah over years old true but it wiped off the map it damaged from recent conflicts yet still stands with people living there calling israel a settlercolony i,c
06/04/2025,deir albalah one of the least destroyed cities in gaza and home to a massive percentage of the displaced population i fear their intent to raise it like rafah this you voted to continue when you voted on the arms embargo last week,c
02/04/2025,yes israel control the rafah crossing google it idiot,c
06/04/2025,it take to bury a child beneath rubble and still call it justice her name alia she she died in rafah crushed under her home while holding her baby brother since october over palestinians confirmed killed but when you include the,c
06/04/2025,israel wiped the city of rafah off the map over yrs old first recorded mention of it in bce rafah a population of and recently february million palestinians sheltering there the world nothing,c
06/04/2025,will anyone face justice for the rafah ambulance convoy attack,c
06/04/2025,the red line around rafah will go down in history one of tge great deceptions and crimes of the century all i know that while it lost it will stand again,c
06/04/2025,rafah fallen northern gaza lies in ruins and the world grown numb to the cries once vibrant now shattered and yet the silence of the world deafening,c
06/04/2025,journalists this a substantial change israel just claimed rafah part of its buffer zone please compare the buffer zone white to this displacement order from march,c
06/04/2025,rafah wiped off the map by israels ethnic cleansing campaign,c
02/04/2025,how anything that passes through the rafah border approved by israel since,c
06/04/2025,after wiping rafah they now seek to mirror that in deir albalah,c
06/04/2025,israel changes story on rafah medic killings says will probe,c
06/04/2025,deir albalah about to look like rafah some will say absurdly and hatefully that hamas to blame please spare me israel going to this throughout gaza whether palestinians fight back or the last months and years made that abundantly clear,c
11/05/2024,popular university for gaza dispatch images from rafah and across occupied palestine flood our screens with fresh horror mangled babies bodies crushed under concrete some vaporized by usmade bombs,c
08/05/2024,tonight students and community members across turtle island holding the line and defending their encampments from riot police encampments need strong numbers and community support from pmam when raids more likely to take place all out for rafah,c
06/04/2025,contact immediately if you can help provide a tent for a family of in rafah,c
06/04/2025,happened to the medics in rafah an isolated incident it part of a systematic targeting of prcs staff and volunteers in the gaza strip,c
06/04/2025,rafah genocide joe red line it just declared wiped off the map by israel none of trump in palestine would possible without joe and kamala unwavering support and complicity different colors same monster,c
01/04/2025,the rafah border closed and the red cross confirmed it cannot even get cancer patients out you lying and we can all see it,c
06/04/2025,truly fuck egypt wow israel trying to negotiate in good faith to open rafah to let out gazans that want to leave and egypt responds by putting up concrete barriers,c
06/04/2025,director of medical supply at the civil defense in gaza we any ambulances in rafah and the central region we cannot find water to fill firefighting vehicles,c
06/04/2025,whats wrong whats the reason the egyptian army closing the gates of the rafah crossing on the egyptian side with a tall concrete wall for the time,c
06/04/2025,we hear you hind and we see theyre israel trying to erase the southern gaza strip like they trying to erase the north also further isolating gaza from egypt and the rafah crossing read more below,c
08/05/2024,more importantly students should understand that getting suspended for escalating for rafah a honorable b nothing in comparison to the experience of students in gaza where the iof destroyed every single university,c
06/04/2025,they bombing rafah with new terrifying missiles and we in khan yunis terrified by their sound scary thoughts come to our minds about if we next please i ask the world to stop this genocide we human beings,c
06/04/2025,let bangladesh stand still tomorrow in gs sorrow at gs call,c
14/01/2025,there journalists and journalists the first with a capital g those let intimidated by the sionist threats and intimidations in report there eyes from gaza,c
09/04/2024,todays mainichi shimbun an article in citizens showing their wills around the country in opposition to the ethnic cleansing of gaza a reporter contacted me that all the notations that once turned into battle converted to invasion of gaza each persons position changes one step at a time lets stop it,c
06/04/2025,gaza globalstrikeforgaza noone can erase g matter israhell remember this gaza alive gaza will alive gaza will free our palestine will free inshaallah inshaallah inshaallah,c
06/04/2025,gz the great,c
29/10/2023,journalists in gaza call for a prayer for the resistance fighting the invaders,c
06/04/2025,please keep supporting the and efforts to to get our brothers and sisters in g water the need so so incredibly great please keep sharing and donating they need us,c
06/04/2025,wtf israel just fucking lvel gza,c
06/04/2025,gza rafah empty there one alive,c
