created_at,full_text_processed,label
06/04/2025,guardian provid full account diabol war crime israel militari chang account gaza param kill video attack,0
18/03/2025,genocide never end never silenc continu stand brother sister gaza face continu onslaught alleyesongaza gazaunderattack,0
06/04/2025,dupe manipul muslim brotherhood captur video everyon cop spend time idf gaza learn terrorrist roll frig ridiculu,0
01/01/2025,healthcar worker student moral imper use avail resourc channel ensur safeti protect healthcar worker gaza particularli dr abu safiya whose life work immedi danger,0
06/04/2025,church gaza ton cross palestinian christian problem wtf talk,0
06/04/2025,even idf claim lie,0
04/11/2023,u simpl pray dont stop talk genocide braw,0
06/04/2025,dear world rwanda genocide genocide tutsi word matter truth matter plea get right help us protect memori digniti victim kwibuka saytherightnam,0
06/04/2025,malaysia along uyghur brother boycott shein temu chine product product support genocide slaveri uyghur muslim boycott american product zionist jeew good dont forget boycott chine product,0
24/11/2024,genocide pelosi blood hand us sf state student say aipacfund award ceremoni nanci pelosi novemb st part intern call action usfca sjp sfsu gup held picket line hyatt regenc protest usfca,0
06/04/2025,genocide industri israel,0
06/04/2025,hat courag engin ibtihalaboussad billgat support genocide shame,0
06/04/2025,anticathol hold state canada account genocide indigen peopl antisemit hold state israel genocide palestinian state around world must follow intern human right law doesnt,0
06/04/2025,sign petit microsoft end complic apartheid genocide sign,0
06/04/2025,genocide gaza israel gazaholocaust idf stockmarketcrash bbtvi israelterroristst human burn front world one burn jew,0
06/04/2025,spineless selfish greedi maggot afraid stand auschwitz camp gaza daili slaughter civilian also accompl genocide may dream enjoy futur riviera plan orang clown grave palestinian shame,0
06/04/2025,x delet progaza account muslim brutal kill eye innoc kid dream,0
06/04/2025,download ensur purcha item complicit israel genocide choic must keep ramp effort boycott israel boycott relat israel,0
07/11/2024,jail support need protestor arrest palestinian student commun member disrupt genocide denier notori sellout yossef haddad event chicago zionist cpd get aggress mobil jail support,0
04/04/2025,sick individu focu victim genocide ignor commit sick individu,0
06/04/2025,end genocide,0
21/11/2024,tomorrow student lectur professor univ staff member across globe refu attend class go work bring institut grind halt struggl israel genocide palestinian peopl state,0
06/04/2025,yo genocide bad,0
06/04/2025,genocide clear day,0
06/04/2025,israel terrorist entiti commit genocide apartheid support usa uk europ coward arab leader zionist barbar cant among civil nation world,0
03/04/2025,western univ student entir arab world combin end genocide except yemen cour,0
06/04/2025,yousef exhaust genocide food water rare costli help surviv famili plea donat share,0
08/10/2024,pro genocid dont argument justifi support genocide instead human,0
04/04/2025,muslim india dont support genocide though gener speak,0
06/04/2025,near futur shouldnt surpri anyon state take action peopl like sow discord promot genocide peopl massiv onlin follow nation secur threat,0
13/03/2025,watch student across turtl island mobil respon mahmoud illeg detent remind mahmoud detain organ genocide peopl liber homeland,0
06/04/2025,stop genocide stop kill innoc peopl palistin oic wake wake attack respon muslim good muslim,0
03/04/2025,noi distract genocide commit,0
04/04/2025,true dont think merci take action stop genocide oppo could done someth,0
28/10/2023,war crime human genocide voic palestine pray free palestine freepalestin ceasefirenow,0
06/04/2025,crimin attack,0
06/04/2025,vehement oppo genocide appar antisemit extremist sound crazi crazi israelterroristst,0
06/04/2025,even work israel useless stop genocide complicit murder tortur palestinian shame shame shame follow would follow evil murder,0
06/04/2025,look devast russianbarbarian done ukrain long leader world allow genocide continu putinisawarcrimin magaaremoron,0
06/04/2025,true protest sea free palestine flag keffiyeh speaker mention genocide,0
04/04/2025,zionist organ cancel someon noth new wari pay membership group cover genocide,0
06/04/2025,crazi happi also commit genocide mile away,0
06/04/2025,israel inclu terrorist group unconv state nonstat actor like list genocide debat gaza polar like amnesti see evid,0
06/04/2025,oh jfc russel rebrand embarrass reason extraordinari absolut joseph goebbel machiavellilevel propaganda us activ jail disappear deport peopl speak usrael genocide,0
06/04/2025,noth like noth provok zionist think ate say free palestine form hamas,0
06/04/2025,moral stori israel reduc number children gaza aim prevent join resist futur bomb everi day havent seen hamas fighter kill battl open eye world plan,0
05/04/2025,israel special kill palestinian hamas age exact,0
06/04/2025,point well taken believ agr point instead target hamas israel went indiscrimin flatten everyth went terribl wrong got hate world,0
06/04/2025,palestinian ruthlessli crucifi hamas palestinian hamas million innoc palestinian even interest stupid polit war israel hamas wh,0
06/04/2025,bet idf kill hamas left gaza idf civilian mostli kid kill israel explo remov team cau dont trump gave guy task,0
07/05/2024,despit report hamas accept ceasefir deal zionist entiti press forward bloodsoak plot make mistak eye final solut palestine question zionist entiti aim wipe gaza face earth,0
06/04/2025,break hamas fire rockit isralei gaza fire rocket toward israel one intent kill mani israel civilian possibl day gaza still rocket read,0
06/04/2025,bought islamist extremist hamas support radic islam jihadist canada highli suspici feder govern permit throng destroy jewish busi properti shill,0
30/07/2024,littl girl beauti face disfigur skin disea ravag children due pollut lack medicin israel occup prevent enter gaza,0
30/05/2024,eye rafah mean rafah crisi day suffer palestinian forc flee home makeshift tent rafah promi safe zone israel even face brutal attack,0
29/11/2023,recent launch app help peopl identifi product israel allow make inform choic avoid support genocide,0
06/04/2025,destroy israel,0
06/04/2025,babi killer gazaholocaust,0
06/04/2025,destroy israel,0
01/11/2023,israel regard whatsoev live nativ palestinian popul whose land land occupi jabalia gaza,0
15/11/2023,hebrew say philisteenah palestine,0
01/08/2024,israelpalestin sovereignti two state solut,0
11/01/2024,palest gaza entitl exist situat right existwhat happ gaza entail destruct act occup pwr subject palest ppl violat self determin cent israel year regard law,0
09/01/2024,israel destroy jerusalem gaza free promi allah dont doubt keep feet heart intact,0
02/01/2025,accord zraei offici rest pestinian htler want jew guess make,0
04/09/2024,messag sr clear get p countri,0
06/04/2025,river sea israel free exist,0
06/04/2025,ummah need deal zionist quickli palestine whatev power tool avail ignor coward traitor leader,0
14/10/2024,n sr burn p aliv n germani put jew ga chamber sr bother call naz shouldnt act like n even wor,0
06/04/2025,destroy israel x america,0
06/04/2025,arc justic bend toward peopl palestine,0
09/12/2024,israel ngeb bomb syria stop silent stop ignor keep boycott,0
06/04/2025,expel israel ambassador boycott israel arm embargo israel call upon act justic delay justic deni,0
01/05/2024,hey zionist palestine israel imaginari state,0
06/04/2025,scale terror israel inflict beyond anyth el human histori,0
03/12/2023,israel defen forc worst got point dude,0
21/06/2024,republ armenia offici recgniz palestine independ state,0
26/06/2024,ongo bombard palestine intensifi daili bring even destruct suffer citibank partnership israel play direct role support genocide gaza,0
06/04/2025,doesnt matter israel kill peacekeep,0
30/03/2025,israel interest piec peac piec palestine piec lebanon piec syria piec egypt piec jordan piec iraq piec saudi arabia,0
24/09/2024,student light israel recent attack peopl lebanon join organ cont emerg mobil local near one year genocide gaza remind unit state continu allow israel violat everi norm,0
06/04/2025,peter dutton worst thing happen australia racist bigot candid shame australia,0
06/04/2025,line condemn slaughter beauti children still ok uncondit support israel voter would like know take final place sanction,0
06/04/2025,israel devil devil exist jfc,0
18/01/2025,mass murder pure simpl israel abomin pariah state time zionist project proppedup us uk eu never legitim ever unapologet purveyor genocide israel polit entiti never welcom,0
06/04/2025,buri aliv feet bound israel right commit war crime still offer israel uncondit support gazagenocid warcrim thehagu,0
13/01/2025,sick sadist state israel alreadi beyond pale,0
13/12/2024,repost ig divest perman follow encamp protest sf state complicti israel genocide palestinian peopl sf state divest lockh martin caterpillar leonardo palantir today win becom,0
06/04/2025,israel repeatedli attack palestinian children yet spew israel propaganda demon un relief victim israel decadeslong apartheid genocide lack moral compass lead nation priorit israel canada,0
06/04/2025,israel withhold humanitarian aid realiti,0
13/11/2023,netanyahu continu strategi led israel abyss push pa corner order shoot option twostat solut collabor settler parti set region fire haaretz editori,0
06/04/2025,list israel lie numer yet peopl would still back israel even intent murder children,0
06/04/2025,keep open big mouth minut time short mock god cur israel cur,0
06/04/2025,doesnt find behead babi livestream everyday horrifi find flag horrifi tell everyth need know,0
06/04/2025,think cultur boycott israel russia right move,0
06/04/2025,america lark innoc american murder weird serial killer theyll deploy resourc track person stop time partner crime israel murder innoc peopl day day joke countri,0
02/11/2023,everyon know come back disgust israel,0
06/04/2025,kind scum sadist abu littl girl like answer isisdaish scum sadist zionist socal free syria,0
11/10/2023,palestinian peopl hamas israel done palestine forgiv even god profess extermin poor nation loot st centuri without abil defend unimagin crime pajasineunderattack,0
10/04/2024,honest youll admit everi singl palestinian christian otherwi live state israel true autonomi one west bank gaza israel extermin,0
13/10/2023,local local pashtun waziristan pakistan promi travel palestine join jihad fight israel forc say readi sacrif everyth need support help anyon allah addit,0
06/04/2025,palestinian foreign ministri condemn death omar rabea call extrajudici kill amid ongo violenc west bank,0
24/08/2024,thousand palestinian support concept islam isi like cut head non islam peopl refu chang islam enforc law shariah think look dead see woke palestinian wave isi flag,0
06/04/2025,israel intent target bomb journalist tent khanyouni,0
13/05/2024,encamp tu eindhoven student occupi part tue campu demand univ cut tie israel join student bring tent sleep materi food water follow eindhovenencamp instagram updat,0
06/04/2025,imagin govern like post onlin bomb hou israel journalist day straight kill journalist far,0
03/08/2024,israel anyth democrat settler coloni apartheid state everyon claim otherwi go back school israel problem middl east era red dot,0
01/05/2024,palestine israel conflict concern per thousand human may demo fulli fix complet realiti reason replac nation hatr jew state freed world societi without nation anti semit racism b,0
06/04/2025,funni use hate candac return realiti way human show face israel slaughter babi children mother daili becom watchabl life strang like,0
08/10/2023,israel anoth random state middl east rogu state intern hub crimin master subver sabotag manipul western polit end would noth bless west,0
03/11/2023,palstinsi hand luxuri escap edg full soldier readi kill airport destroy guess isralian,0
26/06/2024,reviv boycott movement earli year al nakba arab leagu boycott pressur us limit arm suppli israel time reinvigor comprehen global boycott hold financ institut account,0
22/06/2024,june mark commenc th session human right council un expert monitor israel brutal occup genocide gaza look human right violat us colleg student protest genocide,0
14/12/2023,letter tabl israel want solut two state want one river sea land palestine without popul,0
13/05/2024,jonathan free free palestine sumayyah palestinian kill israel say free free palestine,0
12/05/2024,demand duke student flyer call duke disclo financ invest israel divest compani profit occup palestine boycott academ partnership israel univ speak favor immedi ceasefir,0
07/10/2023,read talk live region palestinian attack israel cowardli manner shot elderli bu point enter home shot famili hijack elderli vilifi corp adverti barbari,0
15/10/2023,war crimin israel armi order million palestinian leav home kill mani tri follow imposs order,0
06/04/2025,noth scare israel camera truth sinc ceasefir ramp target journalist today target tent journalist gather near nasser hospit,0
08/08/2024,israel tortur kill palestinian prison israel kill palestinian children israel bombarda hospit school univ humanitarian offic israel want extinct palestinian israel terrorist state support accompl sionismonovonazismismo,0
04/01/2024,israel practic genocide palestine sinc octob daesh reviv area attack iran one expect less mosad,0
08/11/2024,silent mute two state solut palestine palestine joke genocid messian regim must exist israel peopl must learn equal respect human life,0
20/11/2023,palestine support world behind shall never crumbl,0
15/11/2023,respon israel determin end palestinian occupi territori final fulfil zionist dream river sea better tell well,0
28/05/2024,eye rafah,0
06/04/2025,rafah exist year wipe map settlercoloni exist year,0
01/06/2024,revolt rafah join palestinian student support wider commun columbia new gaza solidar encamp outrag columbia complic kill peopl gaza recent massacr rafah equal outrag,0
26/05/2024,eye rafah,0
28/05/2024,rafah,0
06/04/2025,forgiv mum swear accept path help peopl lord accept repent final word palestinian param refaat radwan execut israel forc rafah along colleagu gaza,0
06/04/2025,rafah still exist,0
06/04/2025,fine line separ noth rafah fade annihil israel justifi genocide defen abstract polit bear wit must begin live palestinian live live preciou,0
06/04/2025,queue food aid truck abandon egyptian side rafah israel impo total blockad gaza month,0
06/04/2025,rafah citi governor exist anymor rafah complet era destroy israel destroy home level build hou unit wipe water well disabl water,0
07/05/2024,rafahth peopl gaza alreadi displac forc rafah back corner never critic time throw pure right war machin rafah escal student intifada,0
30/05/2024,guy look mom cant use eye rafah discreenshot btw dont stop talk palestn,0
30/05/2024,guy mend kalian semua banjirin instagram nya pake eye rafah eye rafah eye rafah eye rafah eye rafah eye rafah eye rafah eye rafah eye rafah eye rafah eye rafah,0
06/04/2025,protest program jatiyatabadi chhatra dal israel brutal genocide gaza rafah express solidar martyr injur palestine support global campaign world stop gaza april april,0
04/05/2024,gaza compass struggl rafah north star student movement campu peopl palestine stop full divest stop palestine free,0
10/03/2024,eye rafah last month israel threaten ground inva rafah ramadan week netanyahu renew vow invad rafah ramadan quickli approach ground inva rafah loom must escal pressur,0
09/05/2024,fearless rafah,0
06/04/2025,like mistak burn peopl aliv rafah mistak slaughter intern aid worker world central kitchen mistak gun starv civilian sprint toward food aid truck mistak execut,0
05/03/2025,insult point dont know israel control import rafah,0
02/04/2025,israel control import pass rafah border part deal even bother spend min read rafah wiki know el dont know,0
14/02/2025,googl rafah border cross youd know israel control goe,0
19/03/2025,clearli never rafah border israel control,0
06/04/2025,urgent appeal intern commun unit nation agenc humanitarian organ assum legal moral respon also demand immedi action pressur occupi armi withdraw rafah governor enabl,0
06/04/2025,month ago keir starmer said rafah offen take place israel destroy rafah starmer govern take action israel regim continu support arm assist,0
06/04/2025,citi call rafah war genocide gazagenocid,0
11/03/2025,wall googl blockad gaza educ crazi think egypt control rafah cross israel one approv import export rafah know,0
05/03/2025,even knew basic situat youd know rafah cross control israel egypt part deal,0
24/03/2025,strang dont know rafah control israel part deal liter wikipedia page first paragraph el know,0
06/04/2025,grandmoth born rafah sister work alshifa hospit health go downhil sinc ground inva gaza cant quit imagin feel alshifa littl char build mass grave gaza,0
06/05/2024,nyc urgent call mobil citywid day rage defen rafah take street resist inva monday may th hunter colleg th st,0
19/03/2025,lie israel control goe rafah cross right return,0
23/10/2024,think egypt control rafah cross googl youll see israel control part deal besid egypt take refug let live outsid,0
30/05/2024,eye rafah eye rafah eye rafah eye rafah eye rafah eye rafah rafahunderattack gazagenocid alleyesonraffah,0
08/05/2024,need risk everyth rafah,0
30/05/2024,eye rafah eye rafah eye rafah eye rafah eye rafah eye rafah eye rafah eye rafah eye rafah eye rafah eye rafah eye rafah rafahunderattack cont,0
06/04/2025,israel around longer rafah rafah histori goe back year around bce modern israel found make year old hostag taken hamas octob,0
06/04/2025,hey post issu rafah year old true wipe map damag recent conflict yet still stand peopl live call israel settlercoloni,0
06/04/2025,deir albalah one least destroy citi gaza home massiv percentag displac popul fear intent rai like rafah vote continu vote arm embargo last week,0
02/04/2025,ye israel control rafah cross googl idiot,0
06/04/2025,take buri child beneath rubbl still call justic name alia die rafah crush home hold babi brother sinc octob palestinian confirm kill includ,0
06/04/2025,israel wipe citi rafah map yr old first record mention bce rafah popul recent februari million palestinian shelter world noth,0
06/04/2025,anyon face justic rafah ambul convoy attack,0
06/04/2025,red line around rafah go histori one tge great decept crime centuri know lost stand,0
06/04/2025,rafah fallen northern gaza lie ruin world grown numb cri vibrant shatter yet silenc world deafen,0
06/04/2025,journalist substanti chang israel claim rafah part buffer zone plea compar buffer zone white displac order march,0
06/04/2025,rafah wipe map israel ethnic clean campaign,0
02/04/2025,anyth pass rafah border approv israel sinc,0
06/04/2025,wipe rafah seek mirror deir albalah,0
06/04/2025,israel chang stori rafah medic kill say probe,0
06/04/2025,deir albalah look like rafah say absurdli hate hamas blame plea spare israel go throughout gaza whether palestinian fight back last month year made abundantli clear,0
11/05/2024,popular univ gaza dispatch imag rafah across occupi palestine flood screen fresh horror mangl babi bodi crush concret vapor usmad bomb,0
08/05/2024,tonight student commun member across turtl island hold line defend encamp riot polic encamp need strong number commun support pmam raid like take place rafah,0
06/04/2025,contact immedi help provid tent famili rafah,0
06/04/2025,happen medic rafah isol incid part systemat target prc staff volunt gaza strip,0
06/04/2025,rafah genocide joe red line declar wipe map israel none trump palestine would possibl without joe kamala unwav support complic differ color monster,0
01/04/2025,rafah border close red cross confirm even get cancer patient lie see,0
06/04/2025,truli destroy egypt wow israel tri negoti good faith open rafah let gazan want leav egypt respond put concret barrier,0
06/04/2025,director medic suppli civil defen gaza ambul rafah central region find water fill firefight vehicl,0
06/04/2025,wrong reason egyptian armi close gate rafah cross egyptian side tall concret wall time,0
06/04/2025,hear hind see theyr israel tri era southern gaza strip like tri era north also isol gaza egypt rafah cross read,0
08/05/2024,importantli student understand get suspend escal rafah honor b noth comparison experi student gaza iof destroy everi singl univ,0
06/04/2025,bomb rafah new terrifi missil khan yuni terrifi sound scari thought come mind next plea ask world stop genocide human,0
06/04/2025,let bangladesh stand still tomorrow gs sorrow gs call,0
14/01/2025,journalist journalist first capit g let intimid sionist threat intimid report eye gaza,0
09/04/2024,today mainichi shimbun articl citizen show around countri opposit ethnic clean gaza report contact notat turn battl convert inva gaza person posit chang one step time let stop,0
06/04/2025,gaza globalstrikeforgaza noon era g matter israel rememb gaza aliv gaza aliv gaza free palestine free inshaallah inshaallah inshaallah,0
06/04/2025,gaza great,0
29/10/2023,journalist gaza call prayer resist fight invad,0
06/04/2025,plea keep support effort get brother sister g water need incr great plea keep share donat need us,0
06/04/2025,wtf israel lvel gaza,0
06/04/2025,gaza rafah empti one aliv,0
06/04/2025,pakistan nuclear power yet couldnt provid palestine egypt nile river gaza die thirst saudi arabia uae ocean oil gaza hospit ambul fuel muslim soilder missil fighter jet yet none could reach gaza,0
06/04/2025,last updat need food ganja oxygen need media personnel around world ban enter gja aljajera cnn nbc give ultimatum journalist leav gaza idf israel defenc forc,0
06/04/2025,foot stink,0
06/04/2025,hey support whatev happen g za,0
28/08/2024,find opportun imposs doctor gaza tri save child life telephon light,0
06/03/2024,genocide gaza day thousand children thousand women crime tri job journalist detach life forget thousand innoc peopl kill day gzt video editor prepar,0
14/12/2023,activist gather organ support palestine australia protest zara made fun civilian massacr israel gaza,0
06/04/2025,rememb muslim million soldier heavi artlleri mssile fghter jet none could reach gaza provid aid palestineunderattack,0
29/08/2024,everi street beauti memori pass everi street return pile debri everi street,0
18/11/2023,persecut palestine decrea tri make us feel like gzt editor chief tell zionistcensorship,0
10/12/2023,zara made fun palestinian visual share innoc brand day,0
18/11/2023,affect us wit happen gaza zionist censorship,0
28/08/2024,find opportun imposs doctor gaza tri save child life telephon light,0
18/08/2024,children gaza nightmar death fear hunger month,0
23/03/2024,humanitarian aid deliv third time north gaza,0
04/05/2024,second one month complet reinforc hg zz fulli armor addit weapon old fa zz kit,0
14/11/2023,hundr civilian took refug gaza entertain children school held footbal match,0
11/03/2025,stogragta complain nazupi sing zuzu gag gacha refut zuzu shock polic interest mayor elect zuzuflow breed nazunahor manhawk tigerstogra gbc stogra clip,0
06/04/2025,war genocide war tri inflict militari defeat enemi armi genocide tri extermin civilian popul,0
05/04/2025,call surround hospit,0
01/04/2025,good partner crime genocide ethnic clean belgian mep reprimand eu high repr foreign affair,0
02/04/2025,one gencid statement anoth rael look write newspap say public affair radio,0
05/04/2025,call surround hospit bomb line doctor physician nur,0
05/04/2025,tonight jerusalem protestor genocide chant refu war crimin dont bmb children call soldier refu servic israel militari,0
06/04/2025,war genocide war tri inflict militari defeat enemi armi genocide tri extermin civilian popul gazaholocaust,0
04/04/2025,obviou girl genocide still,0
01/04/2025,extermin healer eclip histori darkest genocid human confront moral bankruptci gaza decim healthcar worker genocide arithmet week iof execut blindfold zipti healthcar worker gaza,0
04/04/2025,could make u whole list reason import genocide wrong,0
29/03/2025,real villain empuraan baba bajrangi abhimanyu singh appear inspir babubhai patel aka babu bajrangi bajrang dal leader convict role naroda patiya mssacr gujarat genocide muslim kill gujaratriot mohanl,0
29/03/2025,idgaf jewish israel descent dont proisrael govern may complet educ genocide ive seen mani children peopl gener get brutal kill sad pro palestine free palestine zionist dni,0
04/04/2025,british citizen manchest gaza indiscrimin fire civilian home comit genocide terrorist allow commit genocide freeli return home uk us europ without citizenship revok,0
28/03/2025,traumat social anxieti speak palestinian sn random men show throw brick war genocide theyr liter crazi,0
28/03/2025,back trump regim genocide full camp come,0
04/04/2025,haunt witch ban genocide apologia l bozo april th,0
04/04/2025,hasan piker champion human right indigen peopl unless uyghur,0
23/03/2025,israel shouldnt even exist talk actual statecountri part znizm genocide end occup,0
26/03/2025,wtfdym forc liter gave money terrrist state commit genocide ethnic clean,0
20/03/2025,tri best surviv genocide face smile even though hungri asham say tri best afford someth famili get wor plea donat,0
26/03/2025,fund genocide peopl tent,0
02/04/2025,one gencid statement anoth rael look write newspap say public affair radio,0
06/04/2025,gaza call worldwid strike next monday april duti follow school univ work genocide stop,0
05/04/2025,israel commit genocide evid wtf,0
27/03/2025,somewhat iron realiti situat occupi p least like support brother sister one power influenc abil end genocide mani individu particularli ulam avoid discuss,0
01/04/2025,genocide gaza polit safe far late mainstream media outlet final report basic truth sadli shame follow longestablish pattern,0
06/04/2025,need shame zionist genocide support,0
06/04/2025,msm complicit genocide politician provid arm brutal regim,0
05/04/2025,aint brine child word genocide normal pd,0
04/04/2025,truli understand world allow continu much longer must palestinian endur suffer pain world someth wit genocide real time yet unabl anyth stop,0
02/04/2025,need correct quot least hide fact theyr commit genocide,0
04/04/2025,antiisrael agit mass outsid ritchi torr offic demand resign collabor gaza genocide one protest outsid torr offic denounc lawmak zionist scum,0
06/04/2025,protest genocide easi buy product financ murder support boycat app,0
05/04/2025,amaz courag israel popul fine genocide g z,0
20/03/2025,tri best surviv genocide face smile even though hungri asham say tri best afford someth famili get wor plea donat,0
06/04/2025,jihad israel fardh everi muslim,0
06/04/2025,israel crimin entiti,0
06/04/2025,destroy israel,0
06/04/2025,continu boycot israel,0
06/04/2025,destroy israel israel,0
06/04/2025,noth hide totalitarian approach know israel crimin gangster state,0
12/02/2025,israel jewish terrorist state israel jewish terrorist state israel jewish terrorist state israel jewish terrorist state israel jewish terrorist state israel jewish terrorist state,0
06/04/2025,realiti uncov noth casual think badli youd damn right today tomorrow,0
06/04/2025,gaza peopl still attack countri march peopl kill attack jh one help israel kill innoc children women shame,0
06/04/2025,israel terrrist organi,0
06/04/2025,agr zionism creat first place ie destroy ottoman invad,0
06/04/2025,israel terrorist state murder scumbag kill innoc children sick head hope go hell,0
06/04/2025,non everyon except israel,0
16/07/2024,isarel countri full hidden superhero one know one find peopl normal appear see countri danger,0
06/04/2025,never ever israel alway enemi genocidalist friend,0
06/04/2025,plea nation come togeth wipe israel,0
06/04/2025,stop arm israel,0
06/04/2025,iron zionest nuclear power israel singl weapon end fake parasit entiti forev,0
21/09/2024,question israel right exist allow say one thing,0
06/04/2025,get men pregnant,0
06/04/2025,hindutva harrami find joy genocide palestinian israel palestn gaza genocide gaza,0
06/04/2025,joker say muslim armi wage jihad israel fatwa top ulama council let see mani islam armi announc jihad filth zinist state,0
06/04/2025,israel use word like yalla ya rab astounish,0
06/04/2025,american soldier die israel,0
03/01/2025,ladi gentlemen present zraeli,0
09/02/2025,everi last hostag home,0
06/04/2025,jhad israel fardh upon everi muslim man,0
06/04/2025,feel sorri young men go die countri trump send israel glori massacr,0
15/02/2025,israel terrorist state israel terrorist state israel terrorist state israel terrorist state israel terrorist state,0
